text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail
That Lip mask 😍,0,0,2026-04-29T01:49:09.000Z,beautyrecipesbytarun,https://www.tiktok.com/@kaur.ramneet/video/7629865063268076807,6768314252907299845,7633992258254488327,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/38630337c53b56cc805183645e13cfc2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2e791b1f&x-expires=1778140800&x-signature=anHOk5x37C1Rqc2XRDkTBpRomtA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😻😻😻,1,0,2026-04-22T05:55:44.000Z,sukritious,https://www.tiktok.com/@kaur.ramneet/video/7629865063268076807,7243005890155824133,7631458209555202836,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/df0974fbd02810ef644d95defa0e28ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bfb7997c&x-expires=1778140800&x-signature=twYZ9uRVZS3d0UtoxlBJx3L2H5w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
❤️❤️❤️,1,0,2026-04-21T09:38:38.000Z,smilessss2025,https://www.tiktok.com/@kaur.ramneet/video/7629865063268076807,7478681791436735496,7631144587192533778,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1e469421fad7f37f072db6fd65f71b75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17ea1b89&x-expires=1778140800&x-signature=EmkEEY6pFFViiit85BUr2X465v0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
💖,1,0,2026-04-18T17:30:10.000Z,glambyrads,https://www.tiktok.com/@kaur.ramneet/video/7629865063268076807,7457619018900358149,7630152829324722952,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ba377de10f771ff2dc36ecc78998eca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f17db7b9&x-expires=1778140800&x-signature=QdysnfeGYfZcWyZofhvBjNIUiDY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
❤️❤️❤️❤️❤️❤️,1,1,2026-04-17T23:26:07.000Z,courageouslioness,https://www.tiktok.com/@kaur.ramneet/video/7629865063268076807,7368939503044477958,7629873424169386759,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f1a17ee950c54d95919e26756f0fc6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=47cad33f&x-expires=1778140800&x-signature=5ETAxjDJWkik%2F61CbOg%2BfpbACDg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Such a fun mask,0,0,2026-04-25T00:26:55.000Z,bwithaz,https://www.tiktok.com/@glowwithsabrinas/video/7631046425341660429,6646206248138473477,7632486725025399583,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ddb3ce2c033552f3cf0073952a213a32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=deaea6af&x-expires=1778140800&x-signature=KhDmGRRLZKLM9wmU5NdH8Ulbbk8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
I need this like yesterday 💕💕💕,1,1,2026-04-21T03:32:10.000Z,makeup_short,https://www.tiktok.com/@glowwithsabrinas/video/7631046425341660429,6820069113903203333,7631050124382225182,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cc65ba28cb9b703a2fef2cf7dba3ce0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=60b0f18d&x-expires=1778140800&x-signature=jOnzd%2FO5%2Fp%2BxLFi3l8k4a5fVt94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Wait I neeeed !!!!,1,1,2026-04-21T03:32:23.000Z,gillian.owens,https://www.tiktok.com/@glowwithsabrinas/video/7631046425341660429,6805326661648729094,7631050116191142687,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ea4f1961043b723f66044e1fc2702d64~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9bf3157&x-expires=1778140800&x-signature=LoFEhi%2FkmDisfQvuMRQAAuRK1Zo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
[Sticker] ,1,1,2026-04-24T14:31:58.000Z,charmed.bandit,https://www.tiktok.com/@kendallrraymond/video/7632137003974282527,247365499414757376,7632333332185318158,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0dc58f9e85957c973959c28036dc5022~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e3adb5f4&x-expires=1778140800&x-signature=PcNGlfuiGmFmzChSyEBQqMY%2B%2B1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
This is a great skincare combo 😍,0,0,2026-03-11T03:19:48.000Z,miriamvelas84,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,6767204758185853958,7615832440946524942,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/088f383044fba82dbd0e5e29a40490c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c74a2ba&x-expires=1778140800&x-signature=cvTjXOL0kP1FatxxEMkC67aNDgY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
wow your skin is amazing 😍,0,0,2026-03-08T18:12:07.000Z,ela.dolsi,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,7591626477700137996,7614949162748445460,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/04098c45535f4b5029fa6127fdcb288e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c72f5051&x-expires=1778140800&x-signature=de9CEg1Nm6gbt%2Bbi%2FuXxARVvHxg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Love the results! So hydrated,0,0,2026-03-13T20:08:43.000Z,wisteriacreekdesigns,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,7251235185190454315,7616834511720760078,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cc30cbc05da43443d9cdad8503fe67d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=091918ce&x-expires=1778140800&x-signature=tozxcPMAqGCGz6wO%2BQgTgj8FawA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Wow that glow,1,0,2026-03-06T20:50:10.000Z,sammieboo_1,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,6852060045494256645,7614247685093638919,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87a236a4a251ccde7c8cdf178a0837df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8548207f&x-expires=1778140800&x-signature=s9qFSRsvNv8jALCAtXkJRdgLkzQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
so lovely ❤️,0,0,2026-03-07T15:12:16.000Z,blueskiesneverlast,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,7419126809482314794,7614531330798289694,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b8417d11b36ec5d635431fa19772b02a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37533e58&x-expires=1778140800&x-signature=ddSPYI878Iregl%2BGwWMigPVlrlY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Nice result🥰,0,0,2026-03-07T00:39:57.000Z,review.with.olya,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,7348581863387399211,7614306732291359518,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4406fb164136b55f2ae1603472a92d33~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33be54ff&x-expires=1778140800&x-signature=ay8eYdZOaH%2Br8cJF%2BEinFsFy2XE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Can’t wait to try this!,1,0,2026-03-06T22:00:08.000Z,couchboundrealitytv,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,7328470404870898694,7614265715458327303,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/68dc9eea45c4b34d2a0bc40132e946e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a47ef9b&x-expires=1778140800&x-signature=OC6vl7DfMZwE0O1t1zWSRTahOfM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Lovely,0,0,2026-03-07T16:32:28.000Z,hajarbeautyuk,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,6814195693563036678,7614552374407660311,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7539c9f9cf42d587f6baf44c7a443f23~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c02e233c&x-expires=1778140800&x-signature=ifOm2xkb9LsEWA2RDbXf2to43QE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Love this wonderful 😍,1,0,2026-03-06T22:51:00.000Z,syeda0096,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,7304509431548052526,7614278723060138766,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/eda3918eeda72f4c0f44923dd747072b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13b06c05&x-expires=1778140800&x-signature=1PSkbt%2BFDhpCgNTZ0SR09Cropik%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
i support all creators. I fully #engaged,0,0,2026-03-07T02:23:55.000Z,netclipcrown,https://www.tiktok.com/@theycallmejown/video/7614005709440617742,7170860600113071109,7614333739552064272,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bb9b104c8d0213b910792b27f64c8d59~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=627a1894&x-expires=1778140800&x-signature=ZTbbUh0%2Bz18BuxX4io5Pw3zr%2Fo8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
how much is it?,0,0,2026-04-21T11:01:21.000Z,pinkimoon1,https://www.tiktok.com/@theonlybigangel/video/7631126203537149191,6951207437958759429,7631165880693523220,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/847255ad3b613fe861203f1aee232db8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14592041&x-expires=1778140800&x-signature=CwHzc7eoJYMQdVM%2B3WTuySzA%2Fgs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Have this 💐,0,0,2026-04-19T12:55:41.000Z,rngwaskalachi,https://www.tiktok.com/@isabella.nana3/video/7629825473899400479,7082345031738950662,7630453216651608850,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/070fcd1f38b0b28ee453965b2ae97dcb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=26739cc3&x-expires=1778140800&x-signature=vxvxfcmPSB4k%2By2yeImvkYMAxMk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
🔥🔥🔥,0,0,2026-04-18T01:15:06.000Z,kobieeugene,https://www.tiktok.com/@isabella.nana3/video/7629825473899400479,7112967670744089606,7629901482973250311,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/6f76b9f767cf6f6f2750f2ecbd95a34a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=794e5b71&x-expires=1778140800&x-signature=ievzJqeBdbEAHYTmIkHGRKVzzQQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
Need to try!,1,1,2026-04-14T21:48:00.000Z,hanawiechert,https://www.tiktok.com/@elly.killham/video/7626202435786132750,6788322921050129413,7628734873252053791,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/aee56e85fe0271e9e878979a2d470b28~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4be5255b&x-expires=1778140800&x-signature=zvrzVerPzfZEe84UQkhD3AE4QMc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Looks so hydrating !! 🌸,1,1,2026-04-10T12:00:57.000Z,kaitlinbrown25,https://www.tiktok.com/@elly.killham/video/7626202435786132750,6746365502241899525,7627099139620242206,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/806f14475afce105ca8e34ec7668c239~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b34b7a0e&x-expires=1778140800&x-signature=opY4aNJBtrp7KHUBq4JkkjDPX%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Ahhh must try,1,1,2026-04-08T03:16:33.000Z,mckenna_26,https://www.tiktok.com/@elly.killham/video/7626202435786132750,1803280,7626221924037772063,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6af5b9e3c372c7759e58c87986e4ced9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7005795a&x-expires=1778140800&x-signature=Cmk8rOvK3u%2FWjE3FqJUe7bvUAss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
beautyyy,1,1,2026-04-08T02:57:11.000Z,karengutiierrezz,https://www.tiktok.com/@elly.killham/video/7626202435786132750,6574001232272097286,7626216913894998814,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/48cebbed54f00ce36e688a7b5eed3401~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=02baaeec&x-expires=1778140800&x-signature=uEggzIyufaHQ1deMtvzOtwM0MLc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Stunning 🥰🥰🥰,1,1,2026-04-08T02:10:52.000Z,carolinemckay5,https://www.tiktok.com/@elly.killham/video/7626202435786132750,6772238819980919813,7626205030710723342,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9468618f55efdb32af92522ea868124d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9ce786b&x-expires=1778140800&x-signature=I0rs7QlMC6tyY7lFc3pGVg9fKrg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Love koccostar❤️❤️❤️,1,1,2026-04-23T01:21:16.000Z,itzz.deep08,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6617871742580424710,7631758539288265488,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/12f169734fc1458f7c7a9ec5325d68fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=990de516&x-expires=1778140800&x-signature=ePV4PSavn5kye9p5yt%2FVyQSnu%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
The glow both masks gives your skin is amazing 🥰,0,1,2026-04-23T05:21:27.000Z,beauty.by.sonia.xo,https://www.tiktok.com/@apeksha132/video/7631743797688323358,7567062818303018006,7631820345691996950,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/f4a2f11679e63d370c46fb8b2e7bda4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8d5b372e&x-expires=1778140800&x-signature=h1%2B6LN6%2BOxXpBksQP4h7mt1hKiQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
Looks hydrating 😍,1,1,2026-04-23T03:27:32.000Z,saralatamang05,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6587244039074349062,7631791117297926928,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/396087074424b5c0602516e49f633072~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ce20450b&x-expires=1778140800&x-signature=JJSxmCWizYPZvC44AY6s0%2BVfPzM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
clearly hydrating 🤩,0,1,2026-04-23T05:05:53.000Z,shrutisk31,https://www.tiktok.com/@apeksha132/video/7631743797688323358,7232546234924975105,7631816459655725845,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b16007542589b67e84b283b22db6d11b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4e4782c5&x-expires=1778140800&x-signature=s8elHdKU3%2B1g5i6lkX0r9N5v0VU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
Best Sunday Glow up plan! I love the glow,1,1,2026-04-24T15:31:47.000Z,meetjira,https://www.tiktok.com/@apeksha132/video/7631743797688323358,7318591688124564523,7632348657610523406,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/62e26955e4812cc4fa114170a7cd3b51~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2022b411&x-expires=1778140800&x-signature=bjYkBXe6CYZGLzGaUSTHHoi7n8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
need to try this,1,0,2026-04-25T21:54:48.000Z,ria._.x0x0,https://www.tiktok.com/@apeksha132/video/7631743797688323358,7391267182673609733,7632818604094014226,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7e1a18078372f909e2d7283a7076b07e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0515bec2&x-expires=1778140800&x-signature=XoqBNojax%2BdZGFx2qBzhGcQEKFk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
this is a good duo!,1,1,2026-04-25T01:35:05.000Z,sitsiya,https://www.tiktok.com/@apeksha132/video/7631743797688323358,7024150060306121734,7632504254167499551,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/46baededd43328d3f28ff4b381167a17~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0da6cd8a&x-expires=1778140800&x-signature=D0CMra4yd0WqVzsxkZl1xpEEuFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
i needdd,1,1,2026-04-23T21:02:44.000Z,catalino_arce,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6936745507403613189,7632062984768717584,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/3eeb2b0e93c16cd95e0f36984ef1810f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=74dde228&x-expires=1778140800&x-signature=c9DLnMVw6W56%2BVSeMJZ4usW2PEU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
I swear by these masks. Make makeup look so good,1,1,2026-04-23T17:20:23.000Z,varaminta,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6828268116876362758,7632005626416268045,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ebf2ed2978fd8ea2286bd53010b72c2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=49e376c8&x-expires=1778140800&x-signature=P0XFl2xWz%2FVm0iKh%2Bdlvbrxr9WQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
I love it the glow in your skin 😍,1,1,2026-04-24T03:01:52.000Z,allina_sanchez13,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6811416566077916165,7632155440923296542,https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/66adb6bbb553e6c38eb9ee81644c2aaf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18e6e7a2&x-expires=1778140800&x-signature=XujHvo2VBs%2FbRbyEePJPu0HSLYA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
so clear 🤍🤍,1,1,2026-04-23T02:06:26.000Z,twicelv0,https://www.tiktok.com/@apeksha132/video/7631743797688323358,7383831574764995630,7631770199179608845,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/f226eaf1a134a0deecc03b9f57136a08~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e282d976&x-expires=1778140800&x-signature=%2Bq8zFu5PwSAnaYsXvAWTOFiai8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
your skin looks so smooth and refreshed 🥰,1,1,2026-04-24T00:23:20.000Z,tori_ashley,https://www.tiktok.com/@apeksha132/video/7631743797688323358,7162505006016234538,7632114679163487006,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/678237f1753239a01574583fc5fedd42~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=27ca584f&x-expires=1778140800&x-signature=CwUpExED%2Bu1N8a9gaKofeKAxwuw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
Your skin is glowing in the best way,1,1,2026-04-24T12:18:37.000Z,mirexugc,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6769623373476643846,7632298916037526302,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/d1ff7bfc906bb0a45e786c2c71a40668~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=605d44ce&x-expires=1778140800&x-signature=Bhy45kJTvM4zm3L0KOyYL1wxX8A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
Wow 🤩,1,1,2026-04-25T01:08:10.000Z,anitaspk97,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6706770281829483525,7632497328201466642,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8155bbc50cb8fb81c54d4c0bf574e74e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=40251625&x-expires=1778140800&x-signature=9CuJEvo%2FqaiNbCSZzWl%2FsOHKkjc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
I love this!☺️,1,1,2026-04-23T15:23:22.000Z,_rariii13_,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6917272320734741506,7631975588316283669,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cbcd0e164b0878e5e51b2b624c35ffb9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5857a807&x-expires=1778140800&x-signature=9UYh5OC8Y5DBHxcnZ4ALB2SrQ9I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
looks good!,1,1,2026-04-24T14:09:34.000Z,crystalgz0,https://www.tiktok.com/@apeksha132/video/7631743797688323358,7326442373852300331,7632327524303749902,https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/2323721abfeac26b5775d4f00552cf99~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=901309fd&x-expires=1778140800&x-signature=w7ag6lhTJJiYBSZQoCbUaIFU1to%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
Looks amazing 🤩,1,1,2026-04-23T16:02:22.000Z,kabta99,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6599376428500074501,7631985583816262414,https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/da292db3d9a511d7f2edafc9755244ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=24771314&x-expires=1778140800&x-signature=kYr7Y3oJm1EXmnVzu9S9tfTj5P8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
this looks so cool 🤩🤩,1,1,2026-04-23T04:25:19.000Z,itsmayrazambrano,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6800933407209456646,7631805926379078431,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/c68b04871c0a9fb2256c7e85c24b5a77~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=99c75737&x-expires=1778140800&x-signature=xqpI1uA9iucSU9hqwayAGKP3XYo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
Wooow,0,0,2026-04-23T05:53:43.000Z,vickystars_,https://www.tiktok.com/@apeksha132/video/7631743797688323358,6782739703756407813,7631828760992301844,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0459c3ab029abe402479b2ebb6a8686d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0bae7db0&x-expires=1778140800&x-signature=QexYS50e8PzArSMsbcloGDZ9%2B1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
wow,1,1,2026-04-24T12:55:22.000Z,saruaryalk,https://www.tiktok.com/@apeksha132/video/7631743797688323358,218334009700085760,7632308414500569870,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/4ccbda9c79222a585e37a6769fcd32a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c0d2ea7&x-expires=1778140800&x-signature=KFqrsy9sZdeQb9UMGhxp4aSLdyM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
I have to this! I love masks,1,1,2026-04-22T23:42:04.000Z,sociallywendy,https://www.tiktok.com/@priya_ravinder/video/7630866025776549140,7532125791044699144,7631732996626072338,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c0a942b0d7e5be98ad470008f1b2069d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c7d3bee&x-expires=1778140800&x-signature=w2sk55Vb6uoQqsLQn9B9oZnrH2s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Isn’t it amazing?,1,1,2026-04-21T22:58:05.000Z,selinophile23,https://www.tiktok.com/@priya_ravinder/video/7630866025776549140,285144564892647424,7631350546196497173,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b963dcd5dccabf7e0ad0f45ee249c414~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=93da6e99&x-expires=1778140800&x-signature=zBQUlr6R27B8Xc9q4F7v9IBA9nk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Soo hydration 😍,0,0,2026-04-21T01:22:42.000Z,saa_kshii,https://www.tiktok.com/@priya_ravinder/video/7630866025776549140,16371501,7631016759181263624,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/231a89608fd4792fe8db83f5520791e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ffc218e&x-expires=1778140800&x-signature=WFR6q9bLAOeBsQi03%2BimjTHong0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
It looks really hydrating,0,0,2026-04-21T00:25:49.000Z,rn_zeina,https://www.tiktok.com/@priya_ravinder/video/7630866025776549140,7439761276421669943,7631002089340863239,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/63216e586fd2a39662cca7eda4576ad9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e35e155&x-expires=1778140800&x-signature=KyeWTeDWIEKXRpwfZVid3ueVeRk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
