text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,,,,user.bio,,user.region,user.language,user.hasEmail,user.hasPhone
Amo los días de auto cuidado 😍,1,0,2026-03-24T22:40:45.000Z,indiraaguilar1999,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,6806749829017453573,7620955708774974221,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cd748c6dd9f7e835d9a82af48de331d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89d0f434&x-expires=1775102400&x-signature=%2BFWzUZNjxA1fRLPVdv2DW9QAuXY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Esas mascarillas me encantan como dejan la piel 🌸,1,0,2026-03-25T00:21:08.000Z,carlacb_,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,6898484684059411462,7620981505700365072,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e3f7a0cd91a89cd56ee7142193e9d33b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f960371&x-expires=1775102400&x-signature=MeA8%2FViZsVy9yk98zWpQzlxfeCM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Looks cool!,1,0,2026-03-26T14:01:07.000Z,meghagandhi355,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,7187496889386271790,7621563798781133581,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349879364999184430~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eacc1e64&x-expires=1775102400&x-signature=tS7vVDdVF2cj9f8VptcWCCbcQdc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Amiga me gustó mucho esa mascarilla,1,0,2026-03-25T14:21:45.000Z,lorenazapata36,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,7535557224492450829,7621198125257229070,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/153416d41f0136a17ee2e4a304a234ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33ab8d31&x-expires=1775102400&x-signature=1iYfGvbcKiZedbvvcIL9YEfwmxE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Amo las mascarillas 😍 tu piel se ve espectacular,1,0,2026-03-24T21:52:08.000Z,maricruz_makeup,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,6801523914562225158,7620943149531808526,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c27b8a3e76a5123fcf6077b993e3968c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=245714f2&x-expires=1775102400&x-signature=e5uQFhLtU23KJ3r2YdqpRg3eqK4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Amamos el self care! Y más con skincare tan bueno 😍😍😍,1,0,2026-03-24T20:57:20.000Z,jessvelazquezzz,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,6903616214782968837,7620929059397206815,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d902d8434bcecba22d06e33e4fcba578~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a1fe6f3b&x-expires=1775102400&x-signature=1QEaL%2Bs%2BxTnT%2FM2EwceaSmiD7kc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Esas mascarillas son súper hidratantes 😍,0,0,2026-03-24T22:46:42.000Z,aslamadem,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,98688453172678657,7620957203168854804,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e07a940144652f1bd2e8267526c7ec3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6ed9248&x-expires=1775102400&x-signature=yd2f9PrpeOxbzVIFkZKJgQ1ObGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Me gustan mucho esas mascarillas yo las uso y me encanta el resultado me deja la piel super glow,1,0,2026-03-27T23:02:02.000Z,ashlyrp12,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,6564365185753759749,7622074420874576660,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a10a3b91ba8b846751569945de53e12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75a093bb&x-expires=1775102400&x-signature=G7ODvXt%2FO73WFJIeji%2F3v63j6SQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Piel glass skin con esta mascarilla ✨ me encanta el efecto.,0,0,2026-03-26T15:05:32.000Z,yannicrea.ugc,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,7540782138381091870,7621580466567594766,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/96725e714f203aa2a87ecb4de9aa894e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=02c74abd&x-expires=1775102400&x-signature=BuuKKomkDGpFCjeaFRO4yGTIXvc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Quiero usar mascarilla ahora ya se ❤️,1,0,2026-03-25T00:16:19.000Z,jessicavizn3,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,6702964401035068421,7620980297337930510,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/07a31f461c805a2b6d089550bbb6cb0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12f5bd5c&x-expires=1775102400&x-signature=N7lhawLUJewKggdBX7bhZYx7%2BeU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Me encanta 😍,1,0,2026-03-24T22:07:43.000Z,a.pimentel_,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,164168,7620947161740428046,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3209b9ccc15889b8ec0d4b945a7a9b94~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bce68b65&x-expires=1775102400&x-signature=cHRx6So%2FMuX%2BI%2FvGla8KIj1HRsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Me encanta todo lo que tenga que ver con pads y mascarillas para el rostro 💯,0,0,2026-03-25T18:09:47.000Z,iconic_jazmin,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,6790865806354039814,7621257017764135688,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ebaa14249753f70dcfee687dab2824e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b836aa5&x-expires=1775102400&x-signature=SfnFgAHkQ9Y2xWu2duve6%2Blkx6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Wow quiero probar esta mascarilla se ve muy buena te dejo la piel muy glowy ✨,1,0,2026-03-25T03:11:53.000Z,baeinati,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,7515714471538672662,7621025277833478934,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/36f106f2d91e6a2c16aa35eedf16ccab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e67c284c&x-expires=1775102400&x-signature=XQJccpugA10YTaOtqu2%2F83qTk78%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Amiga la vas amar,1,,2026-03-25T13:08:30.000Z,halibelgonzalez,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,6915053462188540933,7621179229913695007,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/d852b5c4ecb5627c6229808174236998~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=de0036d9&x-expires=1775102400&x-signature=qFWiTpgI2wHFS0oYShPAClmw41c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my3,,,,,,,,,
Me encantan las mascarillas de colageno 🥰,1,0,2026-03-24T21:06:35.000Z,byale.co,https://www.tiktok.com/@halibelgonzalez/video/7620927734750907679,7461699065152586795,7620931457972175629,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a35463dba97be088c846793c5a31548d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=53c7cc03&x-expires=1775102400&x-signature=gUqQQfiXttqOyn%2BUT2ckbzSLTIw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my3,,,,,,,,,
#GlowRoutine #CollagenMask #GlutathioneMask #LipMask #KBeauty,0,0,2026-03-12T05:34:12.000Z,kimberlyvcruz,https://www.tiktok.com/@kimberlyvcruz/video/7614363470225542413,6940432311184753669,7616237930512745229,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/84657e60631724bcc7643df039053a25~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a94b81c2&x-expires=1775102400&x-signature=g1%2BsSv4oL9P4EhYzJubWtHv1rpY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
🥰🥰🥰,0,0,2026-03-08T14:43:48.000Z,ishmeal6171397260855,https://www.tiktok.com/@kimberlyvcruz/video/7614363470225542413,7165848450445640709,7614895499582079762,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c2f556a4e67f1bdf6f261657991f9075~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9de682d&x-expires=1775102400&x-signature=fpIWJ%2Bjbjky%2FgRGbRBwuKANc5mI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Love the masks 🥰,1,0,2026-03-16T09:43:47.000Z,olaitan_a,https://www.tiktok.com/@aishadollarz/video/7617683565102320914,6934362007299703813,7617786740519240470,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/af22e1388d0d1e4e2b9aecddae0da50f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f1a4c38&x-expires=1775102400&x-signature=08FuEn1f1WyZlOikYY2q0r9jXCQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Girl am jealous of all these products you are using,0,0,2026-03-17T14:50:10.000Z,sandynas52,https://www.tiktok.com/@aishadollarz/video/7617683565102320914,7178433823808783365,7618236885576991508,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1998ce1a1be820c2924936c8191b9035~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=66877f26&x-expires=1775102400&x-signature=woY85XwMKkSwQdjPbyWU2uZ8KI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Love it 🥰,1,0,2026-03-16T14:07:02.000Z,lavida_luxe_event,https://www.tiktok.com/@aishadollarz/video/7617683565102320914,7047179332888347654,7617854684741223188,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d559706c58d806df42aa0ef932ad6856~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c16da8f8&x-expires=1775102400&x-signature=hf1%2BB9HuOGgRGxexrOmQ3elNeaE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Your skin must be soo so healthy 🥰,1,0,2026-03-16T05:30:16.000Z,motuns_essentials01,https://www.tiktok.com/@aishadollarz/video/7617683565102320914,6989279584034669574,7617721452960580353,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2cc9ee66fc928bc0dc946bd86e3b8efb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e38bea98&x-expires=1775102400&x-signature=10XOdR1sy7CVQY5BNeyqkDGpRv0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Woosh🥰🥰,1,0,2026-03-16T14:06:54.000Z,lavida_luxe_event,https://www.tiktok.com/@aishadollarz/video/7617683565102320914,7047179332888347654,7617854636983108373,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d559706c58d806df42aa0ef932ad6856~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c16da8f8&x-expires=1775102400&x-signature=hf1%2BB9HuOGgRGxexrOmQ3elNeaE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
[Sticker] ,0,0,2026-03-16T02:52:14.000Z,_.1power,https://www.tiktok.com/@ti_boutey_malta/video/7616922811755547911,7341504275359450155,7617680542402577183,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/be87e08724e4f1cba50ab62c32c2a35e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7a5c80b&x-expires=1775102400&x-signature=KxOa03NuXPU80xKKEjIGv84GQNk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
🤎✨,1,,2026-03-17T23:03:48.000Z,yafreisymendez1,https://www.tiktok.com/@yafreisymendez1/video/7618303081943715093,6874340210118329350,7618364026041828117,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3f888954310bd989bb07de66baf34d46~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=946c65b5&x-expires=1775102400&x-signature=3C00mh3dOjsj%2FJSD2uxYJJmuJCo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,,,,,,,,,
Looks great gorgeous skin ❤️,0,0,2026-03-14T12:53:12.000Z,carameldrzle,https://www.tiktok.com/@yayas.realm/video/7615390348226972942,7486568098733655082,7617093311253988127,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0d05822976f52efe3be2d229515892c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59fc6c0a&x-expires=1775102400&x-signature=KkJhvuVgGH63errpXIsonlFp9%2BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
Looks amazing 😍,1,1,2026-03-09T23:01:59.000Z,jackie_just_,https://www.tiktok.com/@yayas.realm/video/7615390348226972942,7272138279441024046,7615394893238305550,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/909df4d7579db0365aad9c697cea7cec~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8473392c&x-expires=1775102400&x-signature=rpJDzr1etGKCSaB2CZJ%2FBym2R9E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
🥰🥰🥰,1,1,2026-03-09T22:52:54.000Z,stasy.finds,https://www.tiktok.com/@yayas.realm/video/7615390348226972942,7211993648439952430,7615392458759422750,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a36a8999475b5db097c639dfc1b05385~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2f3a8d59&x-expires=1775102400&x-signature=qEfudkY1ZzFy7ItXIF1J1Pr2xqQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,,,,,,,,,
the transition was smoothh😎💖 the lip basks are super cute!😍♥️your hair and skin is GORGEOUS!!,3,1,2026-03-23T03:58:50.000Z,softserveglam,https://www.tiktok.com/@natalia.pitei12/video/7620178000012725525,7379163586863760390,7620295566995538695,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b0e9d18f2a78311ee6e7461567df3921~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04319fa0&x-expires=1775102400&x-signature=c1YdiDhL3milgNpvDZsKm3SbHgs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
firstt ily,2,1,2026-03-22T23:03:12.000Z,um8109,https://www.tiktok.com/@natalia.pitei12/video/7620178000012725525,7341610523459617797,7620219346480825109,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a647a9c27bcf9e1caa279d77181ec454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=433bcd63&x-expires=1775102400&x-signature=jWqLeZUuPXCuiD3LSrcv3xUBXnc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
🥰🥰🥰,0,,2026-03-22T23:47:21.000Z,natalia.pitei12,https://www.tiktok.com/@natalia.pitei12/video/7620178000012725525,80434098271309824,7620230705268884242,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1f2cc8cd56cfb80134aeb54362750eb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32d4ae6e&x-expires=1775102400&x-signature=gdIOkwYgdxbE9sIBxUm2vNu%2B10E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Stoppp omg Hahahha the transition,1,1,2026-03-25T03:47:57.000Z,sydneybrander4,https://www.tiktok.com/@natalia.pitei12/video/7620178000012725525,6568238966855647238,7621034872306451220,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7db76b906f9f12c08fe159555b0c352d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7874773d&x-expires=1775102400&x-signature=CrZapGVJbVb%2FKN0Ff1iJ4h%2F34RQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
HAHAHAH,0,,2026-03-25T04:13:58.000Z,natalia.pitei12,https://www.tiktok.com/@natalia.pitei12/video/7620178000012725525,80434098271309824,7621041628426060562,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1f2cc8cd56cfb80134aeb54362750eb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32d4ae6e&x-expires=1775102400&x-signature=gdIOkwYgdxbE9sIBxUm2vNu%2B10E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
AHHHHHHHHHHHHHHH,1,1,2026-03-26T01:21:31.000Z,dandyrootwellness,https://www.tiktok.com/@natalia.pitei12/video/7620178000012725525,7286517432809243654,7621368261548262152,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/94b7120ed13ff82c2b3b72eee85fe4d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ff38f08&x-expires=1775102400&x-signature=T%2BLiiZv%2BGnXxeyHpAg%2B4Tf161lg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Thank you,0,,2026-03-26T01:21:50.000Z,natalia.pitei12,https://www.tiktok.com/@natalia.pitei12/video/7620178000012725525,80434098271309824,7621368318608376584,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1f2cc8cd56cfb80134aeb54362750eb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32d4ae6e&x-expires=1775102400&x-signature=gdIOkwYgdxbE9sIBxUm2vNu%2B10E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Thank you!!🥰,0,,2026-03-09T23:04:33.000Z,yayas.realm,https://www.tiktok.com/@yayas.realm/video/7615390348226972942,6625249527349657605,7615395540151419662,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ee50402e0259df7e12e8c64d16e150ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6427524e&x-expires=1775102400&x-signature=pckjYxHUyP8BjGDAXs6n8trhbq4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
🥰🥰☺️,1,,2026-03-09T23:04:26.000Z,yayas.realm,https://www.tiktok.com/@yayas.realm/video/7615390348226972942,6625249527349657605,7615395554382021389,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ee50402e0259df7e12e8c64d16e150ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6427524e&x-expires=1775102400&x-signature=pckjYxHUyP8BjGDAXs6n8trhbq4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,,,,,,,,,
Thanks for noticing;)) and thanks my love 🥰🥰🥰 I love the lip mask it’s so fun,3,,2026-03-23T04:39:17.000Z,natalia.pitei12,https://www.tiktok.com/@natalia.pitei12/video/7620178000012725525,80434098271309824,7620305965955220242,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/1f2cc8cd56cfb80134aeb54362750eb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e3e907e4&x-expires=1775102400&x-signature=w1zi4fPiHZO%2BrLx%2FitBkr9k3ZRg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,,,,,,,,,
saluditos hermosa,0,0,2026-03-28T02:44:26.000Z,yennyrocacholima,https://www.tiktok.com/@its.lolitamr/video/7622123708307508501,7134022164856079365,7622131755458380565,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c230f79cdc2d104dd48ddbc5bb90010d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=895d67e4&x-expires=1775102400&x-signature=3wc3Jq7Fnlx%2BTI2A6F9JfKkYQ6k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Esa piel súper hidratada 🥰🥰🥰🥰,0,0,2026-03-29T02:27:23.000Z,andreinamichell08,https://www.tiktok.com/@its.lolitamr/video/7622123708307508501,6934021282350564358,7622498492371714837,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7db8bdb33ee2abe8d317ba9cdc51f7d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f00d71eb&x-expires=1775102400&x-signature=Aw%2B2bw%2BBSBPoBbUVop2bd4WUqwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
You are glowing friend ☺️the mask 🥰,1,0,2026-03-22T00:47:49.000Z,tiptoesaturn69,https://www.tiktok.com/@juliethortiz19942/video/7619757981994913054,6877690224827565062,7619875150066926366,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/89d469406b946c8ad283e5c6a92954a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a1474ac1&x-expires=1775102400&x-signature=jEZeIK6DyqH0B%2BBQBW6AD%2FIPDUA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
you are glowing❤️❤️❤️,1,0,2026-03-21T18:50:51.000Z,shilpa0sapkota,https://www.tiktok.com/@juliethortiz19942/video/7619757981994913054,6576235978992746502,7619783229939991313,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/111b9c50b349624eaf1a328b4ad2fdf2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3f5adec6&x-expires=1775102400&x-signature=H%2F4oTL%2BbIJcKntc0VPOk0rNuHg4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
"This is so cute and fun reel😍i like this full face mask, it’s new to me and I would love to try it❤️❤️",1,1,2026-03-10T15:52:50.000Z,aria04440,https://www.tiktok.com/@andidiazoficial/video/7615079681754238215,6617295866788085766,7615655377182950158,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/be2f41d82874b132a1c39251b609af29~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8825536&x-expires=1775102400&x-signature=Lt3avccelVasgDQnFm1NKZZqkDg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
❤️❤️❤️❤️,0,,2026-03-10T22:23:30.000Z,andidiazoficial,https://www.tiktok.com/@andidiazoficial/video/7615079681754238215,136982094903304193,7615756069315773191,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/303375223af2bda2815d460e023c523b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a8f52b5&x-expires=1775102400&x-signature=eMvmdUQ7%2BKV0YdrEP84daN4n678%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
Great results,1,1,2026-03-10T05:00:29.000Z,sherees277,https://www.tiktok.com/@andidiazoficial/video/7615079681754238215,7045148110709261318,7615487001258148622,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c3f15cc10cbe85be3702731e6ac7d4f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ca2484ff&x-expires=1775102400&x-signature=o8dBXaKRdG7KFE0AXQyF3DUU62k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
❤️❤️❤️❤️,1,,2026-03-10T22:23:32.000Z,andidiazoficial,https://www.tiktok.com/@andidiazoficial/video/7615079681754238215,136982094903304193,7615756110750860040,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/303375223af2bda2815d460e023c523b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a8f52b5&x-expires=1775102400&x-signature=eMvmdUQ7%2BKV0YdrEP84daN4n678%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
🥰love this type of video,1,1,2026-03-10T16:31:58.000Z,tarana.afn,https://www.tiktok.com/@andidiazoficial/video/7615079681754238215,6778579776468304902,7615665412046914318,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2366df4a1d7f1a68527b99b8f2ab3771~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3bcb8032&x-expires=1775102400&x-signature=gN6knghaj3vXKhMpKTseSkCDhQk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
❤️❤️❤️,0,,2026-03-10T22:23:22.000Z,andidiazoficial,https://www.tiktok.com/@andidiazoficial/video/7615079681754238215,136982094903304193,7615756054530491143,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/303375223af2bda2815d460e023c523b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a8f52b5&x-expires=1775102400&x-signature=eMvmdUQ7%2BKV0YdrEP84daN4n678%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
"Love this, love the final results 😍😍😍",1,1,2026-03-10T04:19:24.000Z,mk_reviews8,https://www.tiktok.com/@andidiazoficial/video/7615079681754238215,7355940775136183339,7615476617327297310,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c08f3592064e682b7a81176920ab5f8d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d50239a7&x-expires=1775102400&x-signature=FKnYysh6YIE6hnSzxB%2BrjCFEAAA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,,,,,,,,,
